,age,gender,accent,pitch,intensity,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,zero_crossing_rate,chroma_stft,mfcc_1,mfcc_2,mfcc_3
130,Adults,male,North American,1634.4503173828125,0.0818812996149063,3165.225833066976,2997.1959769213963,22.62173563609351,5842.314289976133,0.086739260143198,0.4249745309352875,-308.124267578125,111.1725082397461,-4.914535045623779
131,Adults,male,Australian and New Zealand,976.64306640625,0.0390897914767265,1542.280133694484,2386.208301591482,20.06086018140563,2938.770544982699,0.0250324394463667,0.6232661008834839,-423.9187622070313,156.51902770996094,11.584300994873049
132,Adults,male,Australian and New Zealand,1882.7337646484373,0.0107502695173025,3501.213343630792,3170.13267085577,19.9348279308714,6711.939988938053,0.1047903415376106,0.5071684122085571,-503.6966247558594,99.6203842163086,-12.637846946716309
133,Adults,male,North American,1202.61669921875,0.1233900338411331,3100.356492025618,2837.1105427093794,21.96329803964772,5958.088235294118,0.0869969472163865,0.5100891590118408,-260.5792541503906,127.96536254882812,-12.935628890991213
134,Adults,male,North American,1334.5965576171875,0.0307339113205671,2202.7349664084622,2568.4967529523856,19.667689261234884,4476.185691318328,0.045311243971061,0.6325068473815918,-397.0497741699219,124.39552307128906,9.903175354003906
135,Adults,male,North American,1415.0115966796875,0.063878484070301,1229.9505993611613,1249.038744923081,22.69349381886791,2134.2352236421725,0.036196772663738,0.4135689437389374,-398.2424621582031,144.28152465820312,5.667716979980469
136,Adults,male,North American,1588.272216796875,0.0526129677891731,1779.6123622279854,1603.2705959176817,20.538811670492176,3141.7610012755104,0.065009915098852,0.4436732232570648,-414.0131530761719,126.55963134765624,12.117634773254396
137,Adults,male,South Asian,1415.374267578125,0.0700927004218101,2625.280291849238,2920.8993135513915,22.64504874400615,5219.504616477273,0.0611752596768465,0.4824258685111999,-368.8819274902344,128.29673767089844,5.811329364776611
138,Adults,male,North American,1150.0565185546875,0.0686467587947845,1218.132050215481,1226.9566241817186,21.245169067996297,2200.2029220779223,0.0375126826298701,0.4457857608795166,-397.40771484375,160.5601806640625,23.372270584106445
139,Adults,male,North American,1913.7469482421875,0.0028049736283719,3072.591291633611,2892.0677540195466,21.86139676541623,5788.936038669065,0.0902248904001798,0.5349939465522766,-605.9859619140625,129.73977661132812,-43.59828567504883
140,Seniors,female,North American,1917.28466796875,0.0756177306175232,3990.443368695685,3453.342333415627,21.237120240401705,7868.664148351649,0.132015152815934,0.5306575298309326,-298.9433288574219,98.41485595703124,-18.74010467529297
141,Adults,male,North American,1385.1055908203125,0.0398697480559349,2196.3536526902944,2417.6233514050896,22.310633501379147,4411.137191704036,0.0578722761350896,0.463506281375885,-440.4827575683594,139.8553466796875,9.872113227844238
142,Adults,female,British Isles,914.9400634765624,0.1011790707707405,1685.1658287879911,2123.288149023192,20.92552804950637,2792.2952586206898,0.0426268799194152,0.4618786871433258,-262.6545715332031,181.4513397216797,10.907212257385254
143,Seniors,female,African,1277.1865234375,0.0204890202730894,2408.997040085096,2644.428874026939,21.36372465335819,5067.764663061564,0.0601593373024126,0.4454512298107147,-392.5619201660156,145.81405639648438,-20.898157119750977
144,Adults,male,North American,1075.189208984375,0.0123625583946704,2278.4901059471194,2675.3132697014807,19.833087020731284,5101.379964953271,0.0547536689544392,0.5564373731613159,-571.8914184570312,120.354736328125,31.035425186157227
145,Adults,female,Australian and New Zealand,1801.880126953125,0.0093494430184364,3273.920814446302,2527.690700431475,21.901151424943286,5803.578032544378,0.1055323132396449,0.4256454110145569,-524.749755859375,102.0431900024414,-28.88561248779297
146,Adults,male,North American,1657.94189453125,0.0673873052000999,2445.885567713858,2183.134693515264,21.2823351226729,4252.600019904458,0.0793736937699044,0.455373466014862,-410.5884399414063,116.54476165771484,26.72677421569824
147,Adults,male,North American,1729.138671875,0.0451243594288826,2068.200739899439,1791.156276293179,20.6044590588926,3652.3295454545455,0.0627982954545454,0.4242287874221802,-449.7731323242188,118.2748565673828,7.326551914215088
148,Adults,male,British Isles,1909.6517333984373,0.0305821113288402,2517.3759219504886,1869.260945111786,20.17964045561504,4309.872477578475,0.0849565582959641,0.463377296924591,-473.97015380859375,112.73169708251952,-42.589725494384766
149,Adults,male,Australian and New Zealand,1529.9287109375,0.0599528700113296,3382.60294569241,3415.910674557349,21.3348708222616,6957.351434426229,0.0925466401980874,0.5541835427284241,-437.0509643554688,97.4307098388672,11.225372314453123
150,Adults,male,South Asian,1279.94091796875,0.0941633582115173,2107.2983028535523,2605.825406001792,21.08218030724968,4708.838619402985,0.0420176947294776,0.516696035861969,-402.6566162109375,128.94239807128906,21.255111694335938
151,Adults,male,British Isles,1269.75244140625,0.039730779826641,1795.1080911132856,2168.6815549612334,22.176514243901824,3683.0625,0.04212890625,0.47613126039505,-434.3269958496094,150.42543029785156,17.682491302490234
152,Seniors,male,British Isles,1709.79345703125,0.047114323824644,2613.2641377225154,2431.4711913991323,20.466640485884028,4855.451233183857,0.0841464055493273,0.4804613590240478,-401.320556640625,97.41030883789062,-13.786352157592772
153,Adults,female,North American,1585.98974609375,0.0503389798104763,2220.8581444195524,1866.444878277776,23.40890052699802,3788.059543918919,0.0710328248170045,0.3626208305358886,-373.6126708984375,111.02652740478516,-7.347639560699463
154,Teens,male,North American,1527.8179931640625,0.0359490886330604,2071.0398371957817,1848.1057518060625,21.22075431038561,3852.830248478702,0.0665746228448275,0.4589553773403168,-394.2624206542969,106.06047058105467,-2.6851189136505127
155,Adults,female,North American,1272.0343017578125,0.0476705729961395,2445.7167775992616,2953.181852210589,22.218155753904444,4582.42306231003,0.0569137063069908,0.476209819316864,-388.3509216308594,144.37353515625,6.084586143493652
156,Adults,male,South Asian,949.2177124023438,0.0848283395171165,1596.0892761060022,1665.5335642848088,22.126075780986405,3140.4134702166066,0.0465136366200361,0.4057515859603882,-384.89166259765625,144.2320556640625,32.672080993652344
157,Adults,male,British Isles,1726.39404296875,0.0373176448047161,2578.8699301374195,2573.098329500581,21.631718686597832,4943.153782894737,0.0724797834429824,0.4493578970432281,-446.60260009765625,134.0813751220703,0.7210811972618103
158,Adults,male,North American,1198.258544921875,0.0179866310209035,1958.2924276731023,2213.509978617089,21.831440864907467,3645.623561565017,0.0490950221159378,0.4693027138710022,-522.9506225585938,124.27796936035156,31.73330879211425
159,Adults,male,North American,2010.31982421875,0.0077153583988547,3440.121633967892,2710.6024209674115,21.580017700954954,6236.177884615385,0.0996792542486583,0.4973407089710235,-503.04437255859375,104.8900909423828,-51.26283645629883
160,Adults,male,North American,1472.3775634765625,0.0284255016595125,2661.053232589527,2483.0105384620288,20.795702781090327,5000.956632653061,0.0937898596938775,0.4825502336025238,-478.2510681152344,113.05484771728516,25.443309783935547
161,Adults,male,British Isles,1507.682373046875,0.0389740504324436,2153.4895418883734,2146.9695991510675,19.52663618538749,4161.533398004434,0.0611542492378048,0.5171741843223572,-424.1573486328125,105.97298431396484,-14.805997848510742
162,Adults,male,North American,1306.2513427734375,0.2265454530715942,3056.37927219193,2978.086287626544,20.5765874219837,6172.121239255014,0.0857332333452722,0.5585768222808838,-188.0885772705078,131.02439880371094,-17.420900344848633
163,Seniors,male,North American,1749.546142578125,0.0063730073161423,3159.746039050098,2932.4151962674728,22.035729067244183,5810.731132075472,0.0969768020341981,0.4303487539291382,-547.3576049804688,108.52813720703124,-18.13628578186035
164,Adults,male,British Isles,1668.1663818359375,0.005825659725815,3011.0615999541506,2350.2052834696547,21.50822829453437,5388.921291748527,0.0977924699165029,0.4513048231601715,-619.7583618164062,127.76180267333984,-30.675302505493164
165,Adults,male,North American,2076.01904296875,0.0299672298133373,3372.661198056116,2527.305420637342,20.35698336203897,5807.023195876289,0.1219511785867697,0.4385596811771393,-505.6073913574219,61.06440734863281,-23.92744255065918
166,Adults,male,North American,806.7947387695312,0.0689512714743614,1532.5616170361145,2642.9630876948413,20.591623919078028,2472.3919172932333,0.0277659480733082,0.5636523962020874,-353.02789306640625,153.04713439941406,46.63837814331055
167,Adults,male,British Isles,1578.3082275390625,0.0098851108923554,2659.790752164364,2727.284233367229,21.3500008104038,5324.417372881356,0.0677966101694915,0.5361802577972412,-557.133056640625,115.58929443359376,-11.55394172668457
168,Adults,female,South Asian,1750.5269775390625,0.0846615508198738,1671.9585061969012,1508.0300441595905,22.09157723976537,3119.5811170212764,0.0467877327127659,0.3738515079021454,-397.77581787109375,105.99034881591795,0.0130519140511751
169,Adults,female,North American,1756.927978515625,0.0091518657281994,4137.554187532758,3196.290798152688,22.823223683376007,7277.721774193548,0.1444161464795285,0.4344386458396911,-553.5836791992188,83.71495056152344,-5.248569011688232
170,Adults,male,North American,1434.6729736328125,0.0323189795017242,1188.0454439597893,1186.1326160851754,22.028348275166767,1938.3278145695365,0.0353357176117549,0.3491926491260528,-523.05859375,146.19436645507812,67.4775161743164
171,Seniors,male,Australian and New Zealand,1581.1077880859375,0.0086038447916507,3298.1706975999823,2855.374060516296,22.00589990008292,5925.586942538594,0.1123993286342195,0.4877166152000427,-562.174072265625,108.11869049072266,5.792927265167236
172,Adults,female,Australian and New Zealand,752.0308837890625,0.0039802049286663,5313.483437336799,4639.735652746183,21.050507099453064,10104.782348242812,0.1320699380990415,0.6018443703651428,-620.0645751953125,75.31367492675781,22.214609146118164
173,Adults,male,British Isles,1826.3328857421875,0.0110466638579964,3230.318947082202,2569.170558469947,19.03582115825447,5681.362828227571,0.1200520121033916,0.5310637354850769,-547.431884765625,104.3728485107422,-23.05157852172852
174,Adults,male,North American,1864.3594970703125,0.0162917710840702,2999.670278842701,2159.5822422985098,17.688328009642426,5074.951171875,0.0951751708984375,0.4887227118015289,-505.83306884765625,93.9253387451172,-26.54219627380371
175,Adults,female,North American,1602.4947509765625,0.2838146984577179,2797.230324922596,2673.462585624904,22.27949471992104,5064.9671052631575,0.0734073954417293,0.4044415056705475,-183.7792510986328,132.86558532714844,-23.205528259277344
176,Adults,male,North American,1850.220947265625,0.0563366413116455,2894.726582964672,2452.31432777981,21.033823337553248,5259.2622422680415,0.1021816607603092,0.5205771923065186,-425.3641357421875,102.12079620361328,-6.476053714752197
177,Adults,female,North American,1192.221435546875,0.0135088320821523,3045.62041918411,2829.2140456592992,22.17312198915525,6011.304260450161,0.0675209756832797,0.4546308517456054,-511.1632690429688,110.0632781982422,-18.83607292175293
178,Adults,male,North American,1433.638916015625,0.0211734808981418,3098.129284890152,2782.041204137283,20.881941448936622,5628.067484662577,0.1013488145449897,0.5155631899833679,-492.6876220703125,117.71991729736328,9.131905555725098
179,Seniors,male,British Isles,1884.762939453125,0.0355859026312828,3273.764636069805,2644.372833681889,21.46259646681368,6077.223557692308,0.1087026742788461,0.4519858956336975,-411.4699096679688,78.66976165771484,-25.974742889404297
180,Adults,female,North American,1141.3563232421875,0.0625884905457496,2426.123129670608,2521.7281209299304,21.72165887078957,4975.407344357976,0.0651883967655642,0.4543904364109039,-391.5374145507813,108.63693237304688,22.017078399658203
181,Adults,male,Australian and New Zealand,2207.474853515625,0.0681816488504409,3831.166561630362,2647.5726858278977,21.00414816677433,6242.473541189931,0.1325957344107551,0.4368115365505218,-342.111083984375,72.5374526977539,-57.68306350708008
182,Adults,male,British Isles,1715.3675537109375,0.0133798606693744,2579.515359804552,3000.638749182046,21.30125562769853,5219.253177966101,0.0543746689618644,0.5515559911727905,-531.9277954101562,85.72187042236328,15.147770881652832
183,Adults,male,British Isles,1458.169677734375,0.0063153975643217,3300.6334021423027,2516.5500718430458,20.99807037991064,5792.650651465798,0.1099634822882736,0.4426099956035614,-623.719970703125,92.5214614868164,-13.685166358947754
184,Seniors,female,North American,1726.8138427734375,0.0144348246976733,3975.7884256323327,3295.83861595752,21.04411894180244,7234.175880809596,0.1429448849793853,0.5011507868766785,-551.8895263671875,76.6468276977539,3.5556139945983887
185,Adults,male,North American,1933.2857666015625,0.0766072571277618,2785.035367475653,2346.2400876075635,21.313139874655697,4861.3809121621625,0.0999049831081081,0.4673218429088592,-323.035888671875,123.35851287841795,-31.529088973999023
186,Adults,male,North American,1361.8248291015625,0.0845816656947135,1814.8922184457072,1925.80504726016,19.23507864978457,3307.711693548388,0.0504347278225806,0.4828489124774933,-455.6732482910156,114.9574966430664,22.11969947814941
187,Adults,female,North American,1915.697265625,0.0159638691693544,3030.4940593908264,2152.1786804998874,21.787495892545103,4928.145292207792,0.1001344358766233,0.3894756138324737,-485.2378234863281,106.50667572021484,-27.0410213470459
188,Adults,male,British Isles,1634.1915283203125,0.064124085009098,2105.2142312692195,1918.3205136070512,20.01589494056291,3714.1853932584254,0.0660222085674157,0.4548179507255554,-393.4453125,121.82329559326172,-13.213875770568848
189,Adults,male,British Isles,1465.1226806640625,0.0209884773939847,1760.5751489641143,1842.413924012412,19.60407227930459,3376.486280487805,0.0477729611280487,0.5478888154029846,-532.5126342773438,118.16476440429688,24.54450225830078
190,Seniors,male,Australian and New Zealand,1678.093994140625,0.033169437199831,2140.7833595893094,1998.959351075856,17.73807234781287,3935.3537087912086,0.0709510216346153,0.4090965092182159,-491.6991882324219,68.8636703491211,-1.3424711227416992
191,Adults,female,British Isles,1727.353515625,0.0664380565285682,2916.6055781031528,2422.734058542706,20.954608611985844,5521.9983552631575,0.1031279982182017,0.3839448690414428,-392.7994079589844,101.14088439941406,-26.26090431213379
192,Adults,male,British Isles,1340.56103515625,0.0391025021672248,1501.0707607721035,1458.7855528002797,20.78830399282236,2708.3045580110497,0.0461376323664825,0.5066484212875366,-433.7849426269531,137.02825927734375,21.31926155090332
193,Adults,male,North American,1440.48681640625,0.1531705260276794,1897.783855902436,1692.3543642056593,21.43788234802233,3513.9508928571427,0.0586032619724026,0.4232315123081207,-266.6872863769531,157.21803283691406,-27.09583854675293
194,Adults,male,North American,1117.4317626953125,0.0287357382476329,2082.978102922242,2544.302330389437,19.85974888536798,4239.861989299611,0.0468075525899805,0.5539253354072571,-411.830810546875,167.1981658935547,11.44383430480957
195,Seniors,male,North American,1678.0233154296875,0.0116968173533678,2963.8692550521523,2576.3017361677043,22.11188597939547,5436.891951650943,0.112415241745283,0.4477989673614502,-568.9602661132812,112.02005004882812,17.406082153320312
196,Adults,male,British Isles,1750.8687744140625,0.0064393552020192,2773.462558155365,2699.1167048416173,20.549976798601893,5200.897907239819,0.0962974582861991,0.5532137751579285,-614.6709594726562,129.55580139160156,17.1997013092041
197,Adults,female,British Isles,1623.528076171875,0.0516369268298149,3290.7337295647776,2704.828552286997,20.19295984739296,6092.268318965517,0.1200301948635057,0.4283686876296997,-442.504638671875,103.7173843383789,-26.1823673248291
198,Adults,male,British Isles,1791.2342529296875,0.0375815406441688,2108.5008255306343,1976.0617936535136,19.71616180080402,3676.35329497908,0.0595314951621338,0.4858371317386627,-467.8697814941406,99.4164581298828,6.9533796310424805
199,Adults,female,North American,1408.6402587890625,0.0642788112163543,3573.345971593567,3337.613070541662,23.38826304826104,6955.31631097561,0.1009610804115853,0.3642862141132355,-401.0151977539063,95.8044662475586,6.527885437011719
200,Adults,male,North American,1155.1844482421875,0.0927766114473342,1277.9595003898987,1257.8598761720511,22.26789137285117,2329.161899313501,0.0376032429919908,0.4132726788520813,-381.467529296875,164.8856201171875,20.400434494018555
201,Adults,female,North American,1325.9747314453125,0.0131785217672586,3074.463623806414,2720.486269823356,22.477305365958863,5699.380165289256,0.0823339036673553,0.4509965479373932,-523.7348022460938,111.37420654296876,-8.629054069519043
202,Adults,male,British Isles,1520.8765869140625,0.1543034464120865,3115.4542026933937,3333.996676239676,21.91039404867791,6231.1392257462685,0.0849554716651119,0.543903112411499,-293.359130859375,124.595947265625,15.270058631896973
203,Adults,male,North American,1761.5887451171875,0.0914919674396514,3500.843771986028,3190.528854042591,21.88689964515523,6368.96404109589,0.1141240368150685,0.4587878286838531,-339.9532165527344,108.37434387207033,-4.503356456756592
204,Adults,male,North American,1245.7476806640625,0.0238816384226083,2332.0534870108345,2246.157672524949,21.2760907677882,4398.372665975104,0.0623358888744813,0.4784057140350342,-446.9280395507813,142.43833923339844,-6.841811180114746
205,Teens,male,British Isles,1698.5400390625,0.0030175191350281,3148.9316150294585,2736.038749989024,19.246336933693566,6089.006696428572,0.1163305165816326,0.5036213994026184,-669.7349243164062,101.41970825195312,-7.308768749237059
206,Seniors,female,North American,1752.3533935546875,0.0074300551787018,4558.075615030172,3830.623838321283,21.38894652553145,8798.757329424307,0.1481865921508529,0.5067222714424133,-525.0794067382812,80.448974609375,-5.734374046325684
207,Adults,male,British Isles,1432.5147705078125,0.0364159680902957,2761.3842866914147,2964.7215307782526,21.5327631742008,5693.728885135135,0.0667185740427927,0.45830899477005,-360.21337890625,126.59854125976562,-9.727221488952637
208,Adults,male,North American,1302.0927734375,0.0183677952736616,2549.6042619599107,3392.3694703300253,19.333320936913665,6196.342719780219,0.0264494619963369,0.652192234992981,-478.2930908203125,124.1258316040039,-1.8956388235092163
209,Adults,male,British Isles,1398.5648193359375,0.0513776093721389,1682.1165005489931,1715.460495517657,20.23293331966909,3222.8978737113403,0.0454277746456185,0.4955982267856598,-433.3987121582031,145.54209899902344,2.5226857662200928
210,Seniors,male,North American,1214.6964111328125,0.0699004530906677,1890.5583587035744,2209.630999142695,21.97073370880108,3575.413223140496,0.0536530970213498,0.4746997654438019,-437.8627624511719,116.62407684326172,18.38438034057617
211,Adults,male,British Isles,1844.2247314453125,0.0120087955147027,2901.465976027895,2258.9208104640334,22.30223089060401,5124.577702702703,0.1084457259994369,0.4738658666610718,-521.61669921875,106.77554321289062,-2.752695083618164
212,Teens,male,North American,1757.09130859375,0.0501927509903907,2151.559294313296,1450.576892571019,23.578784862857013,3487.1342402464065,0.0691504507828542,0.3630976974964142,-390.6733093261719,167.0095672607422,-61.797142028808594
213,Seniors,male,North American,1302.3614501953125,0.0019568589050322,2374.654276545308,2828.2176043136387,19.64886710271136,4886.387711864407,0.0600977665960451,0.5618129968643188,-679.311279296875,112.46646881103516,16.72732162475586
214,Adults,male,North American,1591.694580078125,0.0296664796769619,1674.1247854317835,1410.3948503427528,21.35383789351157,2681.779550209205,0.057559983002092,0.4169589877128601,-469.6881408691406,134.8592987060547,13.21979808807373
215,Adults,male,British Isles,1678.9365234375,0.0421686917543411,3388.7562889395963,2943.341319396855,21.11925652032065,6334.424561769616,0.1083095849853923,0.5480687022209167,-400.4983215332031,117.8836441040039,-4.735386848449707
216,Adults,male,British Isles,1650.3089599609375,0.0356023237109184,3481.7596610402493,3491.04705636614,20.98151375165835,7070.830331412104,0.096363078620317,0.5685582756996155,-342.1421203613281,122.62348175048828,-16.29839324951172
217,Adults,male,North American,1115.671142578125,0.0227072052657604,2497.704918018167,2741.352617414688,20.535695261463413,5417.6682692307695,0.0620439131181318,0.4658974111080169,-459.9710388183594,120.24104309082033,18.332523345947266
218,Adults,female,North American,1356.962158203125,0.0018360591493546,3065.585489016012,2762.665541126068,22.81213770510812,5587.318157327586,0.1072777057516163,0.342206746339798,-724.7526245117188,114.74748992919922,14.47754955291748
219,Adults,male,British Isles,1664.8143310546875,0.0724498853087425,2304.2428528794508,2344.9720735531328,21.75184103600313,4530.886965613383,0.061801158805762,0.4707335233688354,-352.365966796875,136.337890625,-12.479719161987305
220,Teens,male,North American,1770.1273193359375,0.0845515578985214,2841.827584433424,2366.3569594992423,20.865658782058823,5347.70946866485,0.0959346261920981,0.4943221807479858,-341.91168212890625,131.64126586914062,-55.16286849975586
221,Adults,male,North American,1206.5443115234375,0.0371629297733306,1654.618014061605,2003.9236969462268,20.820235617702032,3220.5151031434184,0.0379468396979371,0.55559903383255,-465.4074096679688,135.9891357421875,23.35629844665528
222,Adults,female,North American,1528.9122314453125,0.080981008708477,3807.227999192586,3758.465504827941,22.65783565594885,7727.892287234043,0.1107234873670212,0.3980723619461059,-347.391357421875,105.69371795654295,-12.644526481628418
223,Teens,male,North American,1764.6124267578125,0.0149658052250742,2964.4719694616547,2100.699371241841,19.263700259054115,5283.556273062731,0.1049894776291513,0.4216662943363189,-539.9827270507812,119.93941497802734,-11.005697250366213
224,Teens,female,North American,1883.98779296875,0.0034693134948611,3367.716174142212,2713.0787651492765,21.58640765394022,5943.284828244275,0.1139838531727099,0.4476898312568664,-608.9112548828125,114.37174987792967,-39.79296875
225,Adults,male,North American,1429.4801025390625,0.0816356241703033,2883.193329950969,2720.063757182624,20.100320751422625,5576.665521978022,0.0772825807005494,0.5319222211837769,-322.000244140625,98.0744171142578,-8.87484073638916
226,Adults,other,North American,1860.0599365234373,0.0079618664458394,4665.0788294098165,3688.814093306204,20.416848285204583,8919.917864476385,0.1581259224204312,0.5538076162338257,-517.8888549804688,81.1311264038086,-14.176636695861816
227,Seniors,male,Australian and New Zealand,1731.332275390625,0.0184389427304267,2033.2834808125417,1841.8738328535296,21.73607855777585,3615.720274390244,0.0676078982469512,0.4613986909389496,-487.7260437011719,125.78498840332033,4.885491371154785
228,Adults,male,South Asian,1220.7742919921875,0.0523931048810482,1609.3532088209251,2379.193257964673,20.712261306452703,2958.9154411764707,0.0317526424632352,0.5480111837387085,-457.2936706542969,111.18543243408205,26.509262084960938
229,Adults,male,British Isles,1604.8316650390625,0.0251914616674184,2699.362102885991,2426.016069437028,21.740133766609304,5010.397518382353,0.0789052925857843,0.4478384852409363,-432.2206726074219,126.66009521484376,-11.302156448364258
230,Seniors,female,British Isles,1757.8006591796875,0.0078379353508353,3714.78989321311,3434.206714749097,20.55971338300364,7243.060947204969,0.1022191018051242,0.5077410936355591,-555.4623413085938,83.1114273071289,6.5117058753967285
231,Adults,female,South Asian,1138.6097412109375,0.0473804101347923,3223.641597465478,3177.003949311205,21.83428023729932,5997.434701492537,0.0835252448694029,0.4048928022384643,-355.1285095214844,126.34798431396484,21.467374801635746
232,Adults,male,British Isles,1428.29052734375,0.0287200324237346,3207.385361206143,3544.1986227367247,21.943445580353536,7096.552958015267,0.0836228232347328,0.488966703414917,-478.8772277832031,111.80554962158205,13.59025764465332
233,Teens,female,North American,1703.6181640625,0.0572863146662712,3321.2998116107287,3155.7125172978795,22.54781344692001,6631.870288944724,0.0940542556532663,0.3327479660511017,-362.6614379882813,111.30250549316406,-10.15771198272705
234,Adults,male,North American,1191.5726318359375,0.0210702866315841,2241.625611382071,2644.90283331388,21.41985863358678,5235.511363636364,0.0447591145833333,0.5774073600769043,-540.4832153320312,114.6800537109375,11.44821071624756
235,Teens,male,North American,1480.8402099609375,0.0196203682571649,2433.692890527812,2370.1669527873883,20.81828976854784,4638.448660714285,0.0697666713169642,0.5135529041290283,-485.18603515625,132.05967712402344,3.3700404167175293
236,Adults,male,Asian,1459.10595703125,0.087828941643238,1730.7393356157008,1711.4996278092772,21.354158307391288,3055.1409040178573,0.0507452828543526,0.4649366736412048,-363.5671081542969,111.5727996826172,-10.708961486816406
237,Teens,male,South Asian,1352.76513671875,0.0338561721146106,2363.3782110292914,2674.4885327159086,22.513708146347696,4729.947260705289,0.0519423016372796,0.4944517910480499,-412.95111083984375,117.59500885009766,10.31504249572754
238,Adults,male,North American,1294.387451171875,0.0751522555947303,2395.355371992204,1951.6437057509784,23.02864470227474,3842.796148255814,0.0814805141715116,0.3726335167884826,-369.1753540039063,85.99561309814453,19.155759811401367
239,Adults,male,South Asian,1371.652587890625,0.0282643921673297,1903.2341806707384,2298.7295933775986,22.22028535149048,3749.215481171548,0.0428298247907949,0.4069735705852508,-469.3348388671875,124.31036376953124,5.981217861175537
240,Teens,male,Asian,1764.305419921875,0.03225963935256,2691.3266619402903,2287.159666764649,20.426071866139264,4799.509447674419,0.0725699491279069,0.4003699123859405,-443.9790954589844,71.41902160644531,-6.378294944763184
241,Adults,male,North American,1741.66650390625,0.0167348645627498,2549.819937448402,2296.835582621908,19.96024796810477,4643.819137168141,0.0717566025995575,0.5157160758972168,-546.0362548828125,118.16656494140624,-10.461329460144045
242,Adults,female,British Isles,1545.9697265625,0.0488326475024223,3222.2065821261945,3102.26247264206,21.41133851784327,6045.88253257329,0.0889546645969055,0.4690870642662048,-380.2175903320313,108.86907196044922,-15.373037338256836
243,Adults,male,Australian and New Zealand,1658.348388671875,0.1118348389863967,2587.636759702621,2430.942674102284,21.26165345275325,5059.825922818792,0.0797471424077181,0.5333447456359863,-369.0679626464844,138.91030883789062,5.198634624481201
244,Adults,female,Australian and New Zealand,1494.1988525390625,0.0238717924803495,1889.07397130564,1716.9132073796593,23.228527743197297,3351.129363449692,0.0593447205467145,0.3333337008953094,-501.1692504882813,95.61016845703124,14.365169525146484
245,Adults,male,North American,1048.229736328125,0.0318527072668075,1991.5534008824736,2176.9947026789814,21.23157757532456,4080.46875,0.048744140625,0.5012162327766418,-475.5524291992188,137.5998077392578,12.042349815368652
246,Adults,female,North American,1389.5543212890625,0.0517693683505058,2768.292121811593,2650.9748220254414,22.15798400934248,5213.2488905325445,0.0746680265347633,0.3608895540237427,-367.524658203125,116.5488739013672,-9.572522163391112
247,Seniors,male,British Isles,1508.4915771484375,0.0402174890041351,2327.162140347615,2001.5062838934105,22.24897901616248,4240.142871567044,0.0788057539882875,0.3642241358757019,-442.382568359375,112.9858627319336,-1.6446168422698977
248,Adults,male,North American,1832.258544921875,0.004724325146526,2595.6064430801043,2464.087633694645,21.597501744042304,4731.287802419355,0.0814497752856182,0.4597913324832916,-571.4796142578125,144.26162719726562,-35.524749755859375
249,Adults,male,North American,1399.9398193359375,0.056989386677742,3327.257691878809,3092.396852405924,21.475569694680924,6343.030427631579,0.0984572025767543,0.4586661756038666,-355.8659973144531,121.11006927490234,5.523898124694824
250,Adults,male,African,965.6668090820312,0.0196692366153001,1397.4165565784322,1770.6047061051588,22.183204444348764,2896.5992647058824,0.0311004452966531,0.448325514793396,-499.1010437011719,106.69921875,29.181400299072266
251,Adults,female,British Isles,1785.8580322265625,0.0827383399009704,2253.62253984704,1670.2521825498584,22.19953941361929,3890.100279850746,0.0775538202541977,0.411736786365509,-338.1222229003906,137.05902099609375,-38.37897109985352
252,Adults,female,North American,1524.02197265625,0.0050270589999854,2878.628092413323,2856.4601668071973,21.470314794671992,5952.270136778116,0.0907550104483282,0.5027711987495422,-671.4116821289062,99.84571838378906,17.234466552734375
253,Adults,male,North American,988.4783325195312,0.0907657593488693,1072.2596058584322,1203.7739398742574,22.42772648142044,2020.0081168831168,0.029688768262987,0.4120621681213379,-350.59576416015625,154.760498046875,30.734045028686523
254,Adults,male,British Isles,1231.203369140625,0.0231654159724712,2499.8569433939315,2741.575217381118,19.829231952281344,5370.321584302325,0.0608534702034883,0.4608768820762634,-423.9039001464844,132.936279296875,-14.924784660339355
255,Adults,female,Australian and New Zealand,405.2233581542969,0.0293549243360757,3533.9427015950696,3602.722705172976,19.932670058465185,6960.601879474941,0.057226795569809,0.6082772612571716,-526.5940551757812,83.7297134399414,49.675724029541016
256,Adults,female,North American,858.0292358398438,0.0352481715381145,2052.385856817365,2722.431643976195,21.48447262443188,4541.681463068182,0.0424152721058238,0.4761617183685303,-466.9955139160156,148.81607055664062,28.81841468811035
257,Adults,female,North American,1197.8067626953125,0.0580224879086017,1164.0051844490902,1198.9608892295794,22.53274021821386,2099.140978506787,0.034548660209276,0.4297479391098022,-364.065185546875,169.44595336914062,17.636417388916016
258,Seniors,male,British Isles,1531.479736328125,0.0079928338527679,3535.721098226809,3028.09208774535,21.27653629674882,6544.104516806723,0.112863543855042,0.4229220449924469,-551.6071166992188,74.013916015625,2.3876123428344727
259,Adults,female,North American,1748.2900390625,0.0624339170753955,1749.8149794145736,1520.1113078148549,21.146233286249227,3098.2680722891564,0.054941641566265,0.4315640032291412,-368.8589172363281,140.42906188964844,-27.763084411621094
260,Adults,male,British Isles,952.5621948242188,0.0476135425269603,2493.107128958535,2947.340412876089,22.719143360718142,4512.073863636364,0.0568168366907713,0.4480975270271301,-393.5925598144531,130.88775634765625,14.217254638671877
